cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,621,cdcs.col1,>,6645#30146
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,1480,cdcs.col1,=,9814#11
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,2121,cdcs.col1,=,6079#1
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,5558,cdcs.col1,>,9776#1124
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,3569,cdcs.col1,>,673#37774
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,540,cdcs.col1,<,3217#30220
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,2633,cdcs.col1,<,8244#26865
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,4895,cdcs.col1,<,9284#52776
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,319,cdcs.col1,>,2728#2232
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,8858,cdcs.col1,<,7289#4237
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1034,cdcs.col1,<,8281#10751
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,5853,cdcs.col1,<,4887#36723
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,1036,cdcs.col1,<,9203#9
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,9141,cdcs.col1,>,78#94073
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,7763,cdcs.col1,>,8056#12866
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,3449,cdcs.col1,=,3087#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,9352,cdcs.col1,>,844#5
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,887,cdcs.col1,>,7549#20905
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,5220,cdcs.col1,>,3273#36076
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,120,cdcs.col1,=,9397#6
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,8299,cdcs.col1,<,4320#40458
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,5642,cdcs.col1,>,5663#22170
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,4509,cdcs.col1,<,2724#17669
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,4526,cdcs.col1,<,7084#32406
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,9582,cdcs.col1,>,4396#1405
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6255,cdcs.col1,>,1682#56196
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,364,cdcs.col1,=,8175#6
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,1237,cdcs.col1,<,1341#9333
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,8879,cdcs.col1,<,9568#6332
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,9076,cdcs.col1,>,8990#7701
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,4544,cdcs.col1,>,2200#37735
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,9761,cdcs.col1,<,3579#36645
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,616,cdcs.col1,>,8482#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,3873,cdcs.col1,<,3286#19489
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6866,cdcs.col1,>,5923#26492
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,4553,cdcs.col1,>,6995#2
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5819,cdcs.col1,>,603#33031
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6377,cdcs.col1,>,6266#21435
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6199,cdcs.col1,=,8875#5
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,7920,cdcs.col1,=,4011#1
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,7435,cdcs.col1,>,3695#48300
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,2117,cdcs.col1,>,1538#65522
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,8600,cdcs.col1,>,5161#2
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,4050,cdcs.col1,>,2100#34053
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,4775,cdcs.col1,=,7310#6
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,3478,cdcs.col1,<,6253#35381
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,3160,cdcs.col1,<,5204#22890
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,6333,cdcs.col1,<,6744#6
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,2523,cdcs.col1,=,4161#2
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5786,cdcs.col1,=,3618#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1025,cdcs.col1,=,31#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,1263,cdcs.col1,>,8392#13100
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,8856,cdcs.col1,>,8354#2
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,5177,cdcs.col1,<,5668#38378
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,3449,cdcs.col1,=,2932#8
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5063,cdcs.col1,<,9016#37730
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,9879,cdcs.col1,=,4763#9
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,3787,cdcs.col1,<,4832#25874
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,9000,cdcs.col1,>,8772#9511
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,6502,cdcs.col1,=,902#1
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,269,cdcs.col1,>,7509#22768
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,8479,cdcs.col1,=,1039#7
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,8281,cdcs.col1,>,39#87764
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,8050,cdcs.col1,=,9126#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,6742,cdcs.col1,=,9282#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5077,cdcs.col1,<,5807#21093
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,4807,cdcs.col1,<,5364#34493
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1039,cdcs.col1,>,1276#8742
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6528,cdcs.col1,<,4581#36973
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,3255,cdcs.col1,=,6169#8
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,5087,cdcs.col1,=,3226#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,448,cdcs.col1,<,2089#2
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,2489,cdcs.col1,<,1523#8616
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,5969,cdcs.col1,<,5874#5
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,1262,cdcs.col1,<,3271#5
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,7938,cdcs.col1,>,7051#21593
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,7803,cdcs.col1,=,8018#2
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,8031,cdcs.col1,>,3480#5
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,9287,cdcs.col1,<,2541#813
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,4345,cdcs.col1,=,1624#5
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,7799,cdcs.col1,>,4616#10100
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,7497,cdcs.col1,<,8272#5
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6574,cdcs.col1,=,1942#10
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,6054,cdcs.col1,<,5195#13364
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1028,cdcs.col1,=,5929#2
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,9439,cdcs.col1,>,3613#2201
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,8181,cdcs.col1,<,7882#8
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5968,cdcs.col1,<,9548#31445
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,2271,cdcs.col1,>,7782#4718
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6526,cdcs.col1,<,8775#65343
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,5345,cdcs.col1,<,6383#42958
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1586,cdcs.col1,>,2554#11354
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,3801,cdcs.col1,>,2334#30472
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,1480,cdcs.col1,<,3265#25539
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,8574,cdcs.col1,>,654#84181
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,4181,cdcs.col1,=,4837#4
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,4753,cdcs.col1,=,6706#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6037,cdcs.col1,=,360#9
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,2433,cdcs.col1,<,63#276
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,7381,cdcs.col1,<,776#1160
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,8535,cdcs.col1,<,2092#1612
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,1688,cdcs.col1,<,1063#6817
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,673,cdcs.col1,<,9614#88701
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,4920,cdcs.col1,<,3848#13412
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,8378,cdcs.col1,<,7209#6392
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,8144,cdcs.col1,<,7242#5
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,793,cdcs.col1,<,9069#82645
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,5287,cdcs.col1,>,9374#2974
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5969,cdcs.col1,<,9157#29850
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,3502,cdcs.col1,=,4045#4
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,4216,cdcs.col1,>,7407#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5472,cdcs.col1,=,5132#2
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,9289,cdcs.col1,<,593#181
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,8353,cdcs.col1,>,2568#8965
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,4373,cdcs.col1,>,4835#20847
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,8403,cdcs.col1,<,1635#15562
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,7288,cdcs.col1,<,7956#14210
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,6868,cdcs.col1,=,3381#1
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,3741,cdcs.col1,<,9694#54653
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6007,cdcs.col1,>,860#60400
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,3753,cdcs.col1,>,8069#11417
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,3471,cdcs.col1,=,9301#7
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,3708,cdcs.col1,=,6648#4
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,7512,cdcs.col1,>,9091#1
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,3220,cdcs.col1,<,1704#9226
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,2969,cdcs.col1,<,9571#33805
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5604,cdcs.col1,<,4396#12955
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,7089,cdcs.col1,<,1732#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,401,cdcs.col1,=,3893#15
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,1420,cdcs.col1,<,5187#7
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,3452,cdcs.col1,>,5718#4
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5903,cdcs.col1,<,7858#25041
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,756,cdcs.col1,>,1453#78785
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5941,cdcs.col1,=,8349#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,1629,cdcs.col1,<,8230#66666
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,8899,cdcs.col1,>,3495#58930
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,2009,cdcs.col1,<,6520#9
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,6118,cdcs.col1,<,6778#11
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6683,cdcs.col1,=,4599#8
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,6335,cdcs.col1,<,7272#19123
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5899,cdcs.col1,>,9151#3354
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,7239,cdcs.col1,>,9414#1
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5575,cdcs.col1,=,8983#2
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,6175,cdcs.col1,>,3223#23153
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6663,cdcs.col1,<,9423#70248
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1848,cdcs.col1,<,3253#10085
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6689,cdcs.col1,<,781#6562
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,2683,cdcs.col1,=,9569#1
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,8886,cdcs.col1,=,9664#2
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,7782,cdcs.col1,<,9042#13641
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,7330,cdcs.col1,>,3919#6
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,267,cdcs.col1,>,3903#58235
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,9681,cdcs.col1,>,5656#863
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,9492,cdcs.col1,<,7953#1702
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,2820,cdcs.col1,>,815#62345
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1082,cdcs.col1,>,3897#6379
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,9288,cdcs.col1,>,4445#2682
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,2550,cdcs.col1,<,8300#12
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,9288,cdcs.col1,<,6588#2183
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5354,cdcs.col1,<,1946#6030
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1944,cdcs.col1,<,9278#21877
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,6724,cdcs.col1,>,8231#1
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,5539,cdcs.col1,>,7393#13014
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,2794,cdcs.col1,>,1001#12
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,5713,cdcs.col1,<,5156#38068
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6239,cdcs.col1,<,2865#22573
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,6872,cdcs.col1,>,5504#29980
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,1936,cdcs.col1,>,4712#41700
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1543,cdcs.col1,>,7030#4364
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,432,cdcs.col1,=,8825#6
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,2882,cdcs.col1,<,5797#10
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,2318,cdcs.col1,<,2619#15874
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,2543,cdcs.col1,<,6623#45631
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5207,cdcs.col1,<,1694#5459
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,780,cdcs.col1,>,9596#315
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,3495,cdcs.col1,>,8615#4420
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,3088,cdcs.col1,<,2405#12216
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,9480,cdcs.col1,<,8918#1970
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,4781,cdcs.col1,<,9120#6
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,9235,cdcs.col1,=,8003#7
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,3292,cdcs.col1,>,5757#5
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,244,cdcs.col1,<,7492#12
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,199,cdcs.col1,<,3477#1139
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,6354,cdcs.col1,<,3868#1
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,8823,cdcs.col1,<,1763#17275
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,8072,cdcs.col1,=,181#1
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1341,cdcs.col1,=,6372#2
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,3281,cdcs.col1,<,704#3912
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,1542,cdcs.col1,=,1838#5
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,7551,cdcs.col1,<,3795#5422
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1206,cdcs.col1,>,536#12531
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,2127,cdcs.col1,<,3274#22075
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,1395,cdcs.col1,>,817#77847
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,5044,cdcs.col1,>,802#39824
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,5459,cdcs.col1,=,168#8
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1285,cdcs.col1,=,37#4
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,6241,cdcs.col1,<,1845#2
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,5236,cdcs.col1,>,378#7
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,4626,cdcs.col1,<,4063#26617
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,8102,cdcs.col1,>,2651#10564
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,3709,cdcs.col1,<,6498#5
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,9280,cdcs.col1,<,7365#72615
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,4058,cdcs.col1,>,1161#39871
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,2987,cdcs.col1,>,7595#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,2899,cdcs.col1,<,1134#5778
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,8394,cdcs.col1,=,8981#9
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,2806,cdcs.col1,<,2402#12851
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,9467,cdcs.col1,<,2899#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,2350,cdcs.col1,>,6685#7360
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,8364,cdcs.col1,=,8741#12
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,9181,cdcs.col1,>,7023#2104
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,5396,cdcs.col1,>,2700#41520
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,2899,cdcs.col1,>,2296#7
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,1340,cdcs.col1,=,7974#8
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,1149,cdcs.col1,=,1765#4
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,5702,cdcs.col1,<,4744#3
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,4680,cdcs.col1,<,5794#35560
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,3317,cdcs.col1,>,1916#4
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,6205,cdcs.col1,=,3041#1
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,2562,cdcs.col1,>,4727#5
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,2254,cdcs.col1,>,6661#6
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,=,7936,cdcs.col1,<,9283#10
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,4347,cdcs.col1,=,8285#6
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,<,8950,cdcs.col1,>,4742#47164
cols_2_distinct_10000_corr_2_skew_2 cdcs##cdcs.col0,>,2457,cdcs.col1,<,6169#42857
