cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,202#97573
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1390#83389
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6190#68993
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,4365#7
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,6838#24691
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,7030#22829
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3084#36316
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1655#80220
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,8556#90394
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,9101#94547
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8238#12217
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,950#88606
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,1004#14
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,4324#50139
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8345#11334
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,9650#7
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5349#60549
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7766#83775
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3586#58090
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5471#61826
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,2000#10
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7533#81711
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2046#75606
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,6074#32068
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,5820#34646
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,4613#12
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,2322#12
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,9853#614
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,9963#4
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3663#42747
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,6518#27701
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2440#28924
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,9675#6
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,1339#15997
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,9135#5202
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,6476#28150
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,1224#14646
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,1733#16
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3644#57414
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2150#74370
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,1885#7
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,8385#88983
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,5554#8
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,5386#39047
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1186#85779
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,9901#5
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,9355#96376
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,8839#92662
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,6670#26285
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5216#59177
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2166#74197
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8292#11758
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,160#98096
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5257#59612
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,5515#8
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3554#58455
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5105#58104
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,9171#95047
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,9866#9
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6963#76511
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,7570#17951
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2151#74355
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1064#87170
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3978#53788
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,9548#5
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8178#12739
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3659#57276
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3336#60866
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,7513#18452
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,9481#97235
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2067#24642
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6324#70326
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2189#26040
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2561#69647
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,6419#28712
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,7562#4
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4318#49791
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,5408#8
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5449#61606
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3658#57286
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4004#46456
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1546#81483
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8557#9593
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3208#37715
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2040#75677
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,6716#25870
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,8134#86887
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,1003#12034
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,5737#12
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6153#68670
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6692#73914
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,884#89382
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,9970#99907
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,940#5
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,1000#12002
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7555#81917
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,5819#34656
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,7575#17904
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,233#97180
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3877#45098
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,1619#19343
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3347#60740
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,2419#16
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,5912#33753
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2441#71041
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,9192#95193
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4984#56847
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,5169#9
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,2856#14
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8352#11272
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3347#60740
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,9611#1944
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2391#28367
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4902#56025
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5940#66533
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,7708#12
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,609#10
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8169#12821
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3692#43091
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,736#91213
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7038#77235
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,460#17
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,960#11505
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,8254#10
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2306#27351
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,4753#45534
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,303#3625
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1189#85745
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,9365#3549
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,9964#99878
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3004#35396
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3912#45471
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1450#82670
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3018#64458
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3373#60442
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,7190#21391
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4193#48484
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6301#70115
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2059#75451
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,5084#42100
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4482#51549
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,9140#9
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3150#62918
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5433#61449
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,4243#50986
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6808#75028
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1858#77808
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1019#87768
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5018#57225
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,1224#14646
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,6725#25777
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3034#64261
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,225#2710
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3256#61767
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,8728#91760
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,7306#20320
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3167#37244
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8500#10025
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8562#9558
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,1495#17
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,9690#1491
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,843#89868
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2035#75737
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,4810#44928
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,217#21
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,6265#30232
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,918#11018
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,4735#45750
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2756#67452
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7156#78309
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5604#63136
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1624#80583
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,6021#32592
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4047#46922
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3870#45024
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,5379#16
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,74#15
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5968#66826
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3263#38297
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,791#9
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,5905#33830
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4451#51220
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1460#82555
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2098#25033
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,8340#8
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6640#73420
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4721#54103
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,4412#49196
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,6278#5
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5665#63760
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2153#74334
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3505#40981
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,6979#9
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2664#68484
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3638#57478
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6664#73653
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,162#98069
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1408#83160
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5540#62502
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,3731#9
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3064#63916
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2283#72907
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,7011#23022
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,9552#97718
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,5594#11
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6514#72238
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,275#3288
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,4144#14
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,5741#64541
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,8092#86530
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2895#65850
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8509#9946
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3257#61759
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,4422#49094
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4107#47564
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4723#54126
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2714#32063
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,2688#16
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2279#72944
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,9774#98993
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6478#71857
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7549#81869
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7910#85045
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2099#25043
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7146#78215
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,70#801
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,131#98469
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,805#9670
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2334#72286
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,5352#39406
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1325#84151
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3313#61101
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,9914#315
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2290#27164
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,465#5535
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,9192#4800
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8574#9466
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,8750#6
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,208#2488
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,8411#89211
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7887#84846
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7318#79778
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3974#46145
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1810#78405
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,8627#90951
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,9408#3275
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,5521#37674
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,3565#12
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,9255#4335
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,1050#19
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,6548#27410
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,9406#96703
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2933#34577
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,945#8
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6592#72976
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7827#84316
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,4372#49612
